employee_skill_id,employee_id,skill_id,proficiency_level
12712,1062,3,3
12713,1062,5,3
12714,1062,6,3
12715,1062,8,3
12716,1062,9,3
12717,1062,11,3
12718,1062,12,1
12719,1062,19,2
12720,1062,21,3
12721,1062,22,3
12722,1063,34,5
12723,1063,35,1
12724,1063,36,3
12725,1063,5,4
12726,1063,6,3
12727,1063,8,3
12728,1063,11,4
12729,1063,21,2
12730,1063,22,5
12731,1063,58,2
12732,1063,30,3
12733,1063,31,3
12734,1064,1,3
12735,1064,8,3
12736,1064,9,1
12737,1064,40,4
12738,1064,11,3
12739,1064,48,1
12740,1064,21,2
12741,1064,54,1
12742,1064,55,2
12743,1064,56,1
12744,1064,24,2
12745,1064,58,1
12746,1064,30,1
12747,1065,3,4
12748,1065,5,2
12749,1065,8,3
12750,1065,9,2
12751,1065,44,3
12752,1065,45,4
12753,1065,46,5
12754,1065,48,3
12755,1065,21,1
12756,1065,22,2
12757,1065,55,4
12758,1066,8,4
12759,1066,9,1
12760,1066,50,5
12761,1066,19,3
12762,1066,53,3
12763,1066,21,2
12764,1066,22,4
12765,1066,58,4
12766,1066,59,3
12767,1066,30,3
12768,1067,1,4
12769,1067,56,1
12770,1067,37,3
12771,1067,9,3
12772,1067,48,4
12773,1067,20,3
12774,1067,22,4
12775,1067,55,4
12776,1067,24,4
12777,1067,57,3
12778,1067,58,3
12779,1067,30,4
12780,1068,32,4
12781,1068,33,3
12782,1068,3,5
12783,1068,4,3
12784,1068,5,3
12785,1068,8,3
12786,1068,9,4
12787,1068,11,2
12788,1068,19,2
12789,1068,21,3
12790,1068,27,2
12791,1069,3,3
12792,1069,4,2
12793,1069,5,2
12794,1069,8,4
12795,1069,9,4
12796,1069,41,4
12797,1069,28,5
12798,1069,19,4
12799,1069,51,4
12800,1069,21,5
12801,1069,52,5
12802,1069,23,3
12803,1069,60,2
12804,1070,3,3
12805,1070,4,5
12806,1070,8,4
12807,1070,9,4
12808,1070,19,5
12809,1070,51,3
12810,1070,21,5
12811,1070,52,5
12812,1070,60,4
12813,1070,30,4
12814,1071,1,2
12815,1071,34,3
12816,1071,3,3
12817,1071,36,4
12818,1071,2,3
12819,1071,9,3
12820,1071,11,2
12821,1071,15,3
12822,1071,16,4
12823,1071,19,2
12824,1071,21,5
12825,1071,31,3
12826,1072,32,3
12827,1072,7,1
12828,1072,13,3
12829,1072,14,1
12830,1072,15,1
12831,1072,17,2
12832,1072,18,2
12833,1072,19,2
12834,1072,20,1
12835,1072,21,2
12836,1072,54,1
12837,1073,8,5
12838,1073,11,4
12839,1073,15,4
12840,1073,19,4
12841,1073,23,5
12842,1073,21,4
12843,1073,22,4
12844,1073,53,3
12845,1073,20,3
12846,1073,25,2
12847,1073,58,3
12848,1073,59,4
12849,1073,28,2
12850,1073,30,3
12851,1074,7,2
12852,1074,12,2
12853,1074,45,3
12854,1074,14,1
12855,1074,15,4
12856,1074,17,2
12857,1074,18,3
12858,1074,19,3
12859,1074,20,2
12860,1074,21,3
12861,1075,1,2
12862,1075,7,4
12863,1075,8,3
12864,1075,9,3
12865,1075,13,2
12866,1075,15,1
12867,1075,16,2
12868,1075,17,3
12869,1075,18,2
12870,1075,19,3
12871,1075,48,3
12872,1075,21,3
12873,1076,34,4
12874,1076,35,3
12875,1076,36,1
12876,1076,5,2
12877,1076,8,3
12878,1076,18,3
12879,1076,21,2
12880,1076,56,3
12881,1076,26,3
12882,1076,30,2
12883,1076,31,3
12884,1077,7,1
12885,1077,45,3
12886,1077,14,2
12887,1077,15,3
12888,1077,16,2
12889,1077,17,3
12890,1077,18,4
12891,1077,19,4
12892,1077,20,2
12893,1077,21,2
12894,1078,32,5
12895,1078,1,3
12896,1078,34,2
12897,1078,3,5
12898,1078,9,4
12899,1078,11,5
12900,1078,20,5
12901,1078,21,5
12902,1078,23,3
12903,1078,25,5
12904,1078,27,5
12905,1078,28,5
12906,1078,30,5
12907,1079,1,4
12908,1079,34,3
12909,1079,3,3
12910,1079,36,2
12911,1079,37,2
12912,1079,11,3
12913,1079,18,1
12914,1079,19,4
12915,1079,21,3
12916,1079,23,4
12917,1079,29,3
12918,1079,30,5
12919,1079,31,3
12920,1080,1,4
12921,1080,3,1
12922,1080,4,1
12923,1080,5,2
12924,1080,7,3
12925,1080,8,3
12926,1080,9,4
12927,1080,11,4
12928,1080,12,3
12929,1080,19,2
12930,1081,3,2
12931,1081,5,1
12932,1081,8,2
12933,1081,9,3
12934,1081,40,1
12935,1081,44,2
12936,1081,45,2
12937,1081,46,3
12938,1081,48,1
12939,1081,49,3
12940,1081,51,3
12941,1081,21,1
12942,1081,59,2
12943,1082,3,3
12944,1082,5,1
12945,1082,39,2
12946,1082,8,1
12947,1082,9,3
12948,1082,44,3
12949,1082,45,3
12950,1082,46,2
12951,1082,15,2
12952,1082,48,1
12953,1082,21,2
12954,1083,1,3
12955,1083,56,1
12956,1083,9,2
12957,1083,48,3
12958,1083,20,1
12959,1083,55,3
12960,1083,24,3
12961,1083,57,1
12962,1083,58,2
12963,1083,30,3
12964,1084,3,3
12965,1084,4,2
12966,1084,6,3
12967,1084,8,3
12968,1084,9,2
12969,1084,43,3
12970,1084,13,3
12971,1084,49,3
12972,1084,51,2
12973,1084,19,1
12974,1084,52,1
12975,1084,21,2
12976,1084,27,2
12977,1084,60,3
12978,1085,3,5
12979,1085,4,4
12980,1085,6,5
12981,1085,39,5
12982,1085,8,3
12983,1085,9,1
12984,1085,46,5
12985,1085,51,3
12986,1085,19,4
12987,1085,52,3
12988,1085,21,3
12989,1085,20,2
12990,1085,60,4
12991,1086,32,5
12992,1086,1,5
12993,1086,3,5
12994,1086,9,5
12995,1086,41,5
12996,1086,11,5
12997,1086,20,5
12998,1086,21,5
12999,1086,25,5
13000,1086,27,5
13001,1086,28,4
13002,1086,30,5
13003,1087,3,3
13004,1087,4,5
13005,1087,8,5
13006,1087,9,4
13007,1087,19,4
13008,1087,51,4
13009,1087,21,5
13010,1087,52,3
13011,1087,53,2
13012,1087,23,3
13013,1087,26,4
13014,1087,60,4
13015,1088,33,3
13016,1088,1,3
13017,1088,3,3
13018,1088,36,4
13019,1088,8,1
13020,1088,9,2
13021,1088,13,2
13022,1088,17,3
13023,1088,21,3
13024,1088,27,4
13025,1089,1,4
13026,1089,4,2
13027,1089,5,3
13028,1089,6,4
13029,1089,7,4
13030,1089,8,2
13031,1089,11,3
13032,1089,12,3
13033,1089,49,3
13034,1089,19,5
13035,1090,1,5
13036,1090,3,5
13037,1090,4,5
13038,1090,6,4
13039,1090,8,4
13040,1090,9,3
13041,1090,10,3
13042,1090,12,4
13043,1090,45,2
13044,1090,19,4
13045,1090,52,3
13046,1090,21,3
13047,1090,27,3
13048,1090,60,5
13049,1091,32,3
13050,1091,33,2
13051,1091,3,2
13052,1091,8,1
13053,1091,9,2
13054,1091,11,1
13055,1091,19,1
13056,1091,21,1
13057,1091,27,2
13058,1092,1,3
13059,1092,3,4
13060,1092,6,3
13061,1092,8,1
13062,1092,9,3
13063,1092,40,2
13064,1092,51,3
13065,1092,21,3
13066,1092,57,3
13067,1092,60,2
13068,1093,1,3
13069,1093,4,5
13070,1093,8,2
13071,1093,9,4
13072,1093,15,3
13073,1093,48,4
13074,1093,20,3
13075,1093,21,1
13076,1093,55,3
13077,1093,24,2
13078,1093,57,3
13079,1093,58,1
13080,1093,30,4
13081,1094,1,3
13082,1094,35,1
13083,1094,8,3
13084,1094,9,3
13085,1094,48,3
13086,1094,21,3
13087,1094,55,3
13088,1094,56,3
13089,1094,24,2
13090,1094,58,3
13091,1094,30,2
13092,1095,1,5
13093,1095,56,5
13094,1095,26,3
13095,1095,7,4
13096,1095,9,5
13097,1095,42,3
13098,1095,48,5
13099,1095,50,1
13100,1095,19,5
13101,1095,20,5
13102,1095,21,5
13103,1095,25,5
13104,1095,24,3
13105,1095,57,4
13106,1095,58,5
13107,1095,28,5
13108,1095,30,5
13109,1096,1,3
13110,1096,8,3
13111,1096,9,2
13112,1096,48,2
13113,1096,50,3
13114,1096,21,2
13115,1096,55,2
13116,1096,56,3
13117,1096,24,1
13118,1096,58,2
13119,1096,30,2
13120,1097,1,3
13121,1097,8,3
13122,1097,41,4
13123,1097,50,4
13124,1097,19,2
13125,1097,51,2
13126,1097,21,3
13127,1097,54,5
13128,1097,52,3
13129,1098,1,2
13130,1098,3,1
13131,1098,37,4
13132,1098,38,3
13133,1098,8,4
13134,1098,41,4
13135,1098,40,2
13136,1098,11,3
13137,1098,18,2
13138,1098,19,3
13139,1098,21,4
13140,1099,3,1
13141,1099,38,4
13142,1099,8,5
13143,1099,9,4
13144,1099,41,5
13145,1099,11,3
13146,1099,10,4
13147,1099,60,3
13148,1099,50,5
13149,1099,19,5
13150,1099,52,5
13151,1099,51,5
13152,1099,21,5
13153,1099,25,5
13154,1099,28,4
13155,1099,30,5
13156,1100,1,4
13157,1100,34,4
13158,1100,3,3
13159,1100,36,4
13160,1100,40,4
13161,1100,11,3
13162,1100,12,2
13163,1100,17,3
13164,1100,19,3
13165,1100,21,2
13166,1100,30,4
13167,1100,31,3
13168,1101,32,2
13169,1101,1,4
13170,1101,3,1
13171,1101,36,3
13172,1101,37,4
13173,1101,8,2
13174,1101,9,2
13175,1101,13,5
13176,1101,19,3
13177,1101,20,2
13178,1101,26,2
13179,1102,32,3
13180,1102,1,3
13181,1102,38,2
13182,1102,8,2
13183,1102,9,5
13184,1102,14,3
13185,1102,48,3
13186,1102,20,5
13187,1102,21,3
13188,1102,55,3
13189,1102,24,3
13190,1102,57,3
13191,1102,58,3
13192,1102,30,4
13193,1103,3,4
13194,1103,4,1
13195,1103,6,2
13196,1103,8,3
13197,1103,9,1
13198,1103,40,1
13199,1103,18,3
13200,1103,51,1
13201,1103,19,1
13202,1103,52,3
13203,1103,21,2
13204,1103,55,4
13205,1103,60,2
13206,1104,1,3
13207,1104,3,3
13208,1104,39,1
13209,1104,8,2
13210,1104,40,2
13211,1104,9,2
13212,1104,11,1
13213,1104,19,3
13214,1104,52,2
13215,1104,21,3
13216,1104,20,1
13217,1104,28,2
13218,1105,1,4
13219,1105,34,4
13220,1105,3,4
13221,1105,36,5
13222,1105,11,3
13223,1105,45,3
13224,1105,19,4
13225,1105,21,4
13226,1105,30,5
13227,1105,31,1
13228,1106,1,4
13229,1106,4,4
13230,1106,5,4
13231,1106,6,4
13232,1106,7,4
13233,1106,8,3
13234,1106,11,4
13235,1106,12,1
13236,1106,16,4
13237,1106,50,4
13238,1106,19,5
13239,1107,1,4
13240,1107,8,2
13241,1107,9,5
13242,1107,48,5
13243,1107,18,2
13244,1107,20,4
13245,1107,21,5
13246,1107,55,3
13247,1107,24,2
13248,1107,57,5
13249,1107,58,3
13250,1107,30,5
13251,1108,1,4
13252,1108,3,4
13253,1108,4,3
13254,1108,6,4
13255,1108,39,2
13256,1108,8,2
13257,1108,9,4
13258,1108,19,5
13259,1108,52,3
13260,1108,21,3
13261,1108,60,4
13262,1109,1,4
13263,1109,34,5
13264,1109,35,4
13265,1109,36,5
13266,1109,5,2
13267,1109,11,2
13268,1109,46,2
13269,1109,52,3
13270,1109,21,4
13271,1109,30,5
13272,1109,31,4
13273,1110,1,4
13274,1110,35,5
13275,1110,36,5
13276,1110,8,4
13277,1110,9,4
13278,1110,42,1
13279,1110,19,4
13280,1110,25,4
13281,1110,28,4
13282,1110,30,4
13283,1110,31,3
13284,1111,1,3
13285,1111,8,3
13286,1111,41,2
13287,1111,11,3
13288,1111,50,4
13289,1111,19,4
13290,1111,51,2
13291,1111,21,3
13292,1111,54,4
13293,1111,52,3
13294,1111,22,3
13295,1111,53,1
13296,1112,1,3
13297,1112,3,4
13298,1112,4,4
13299,1112,6,4
13300,1112,8,4
13301,1112,9,5
13302,1112,13,3
13303,1112,48,3
13304,1112,49,3
13305,1112,19,4
13306,1112,52,2
13307,1112,21,3
13308,1112,22,4
13309,1112,60,5
13310,1113,1,5
13311,1113,37,4
13312,1113,39,3
13313,1113,40,3
13314,1113,41,5
13315,1113,42,4
13316,1113,11,3
13317,1113,9,5
13318,1113,19,5
13319,1113,52,1
13320,1113,21,5
13321,1113,25,4
13322,1113,28,5
13323,1113,30,4
13324,1114,1,1
13325,1114,33,3
13326,1114,4,1
13327,1114,5,1
13328,1114,6,1
13329,1114,7,2
13330,1114,8,1
13331,1114,11,2
13332,1114,12,1
13333,1114,19,3
13334,1114,57,5
13335,1115,1,3
13336,1115,2,2
13337,1115,3,3
13338,1115,4,3
13339,1115,8,1
13340,1115,9,2
13341,1115,48,3
13342,1115,19,3
13343,1115,51,4
13344,1115,20,3
13345,1115,60,2
13346,1116,1,1
13347,1116,34,2
13348,1116,4,1
13349,1116,7,3
13350,1116,8,2
13351,1116,13,2
13352,1116,14,1
13353,1116,15,3
13354,1116,17,2
13355,1116,18,2
13356,1116,19,2
13357,1116,21,3
13358,1116,31,1
13359,1117,1,3
13360,1117,35,3
13361,1117,36,5
13362,1117,8,3
13363,1117,9,3
13364,1117,60,3
13365,1117,19,4
13366,1117,25,3
13367,1117,28,2
13368,1117,30,4
13369,1117,31,3
13370,1118,1,4
13371,1118,4,4
13372,1118,5,3
13373,1118,6,5
13374,1118,7,4
13375,1118,8,3
13376,1118,11,4
13377,1118,12,4
13378,1118,17,5
13379,1118,19,5
13380,1119,3,3
13381,1119,4,4
13382,1119,8,4
13383,1119,9,4
13384,1119,46,5
13385,1119,19,4
13386,1119,51,4
13387,1119,21,5
13388,1119,52,4
13389,1119,53,4
13390,1119,60,5
13391,1120,1,1
13392,1120,3,2
13393,1120,37,2
13394,1120,38,2
13395,1120,39,2
13396,1120,40,1
13397,1120,41,2
13398,1120,42,1
13399,1120,8,3
13400,1120,11,1
13401,1120,19,1
13402,1121,1,4
13403,1121,34,5
13404,1121,3,4
13405,1121,36,5
13406,1121,2,4
13407,1121,38,4
13408,1121,9,4
13409,1121,11,3
13410,1121,19,2
13411,1121,21,5
13412,1121,56,4
13413,1121,31,5
13414,1122,3,1
13415,1122,4,4
13416,1122,5,4
13417,1122,6,2
13418,1122,8,3
13419,1122,9,1
13420,1122,12,3
13421,1122,46,5
13422,1122,19,3
13423,1122,21,4
13424,1122,55,3
13425,1123,1,1
13426,1123,3,2
13427,1123,37,3
13428,1123,38,2
13429,1123,39,2
13430,1123,40,1
13431,1123,41,2
13432,1123,42,3
13433,1123,8,2
13434,1123,11,1
13435,1123,7,3
13436,1123,50,2
13437,1123,19,2
13438,1123,60,4
13439,1124,32,3
13440,1124,1,3
13441,1124,3,1
13442,1124,36,5
13443,1124,5,2
13444,1124,8,3
13445,1124,9,3
13446,1124,13,2
13447,1124,46,4
13448,1124,50,2
13449,1124,19,1
13450,1124,20,3
13451,1124,29,4
13452,1125,36,5
13453,1125,7,5
13454,1125,8,5
13455,1125,9,5
13456,1125,13,5
13457,1125,14,5
13458,1125,15,5
13459,1125,47,4
13460,1125,17,3
13461,1125,18,5
13462,1125,20,5
13463,1125,21,4
13464,1125,22,3
13465,1125,25,4
13466,1125,28,5
13467,1125,30,4
13468,1126,37,4
13469,1126,7,5
13470,1126,8,4
13471,1126,9,5
13472,1126,11,3
13473,1126,13,4
13474,1126,14,5
13475,1126,15,5
13476,1126,17,4
13477,1126,18,5
13478,1126,20,5
13479,1126,21,5
13480,1126,25,3
13481,1126,28,4
13482,1126,30,3
13483,1127,3,4
13484,1127,4,2
13485,1127,6,4
13486,1127,8,3
13487,1127,9,1
13488,1127,17,4
13489,1127,51,2
13490,1127,19,3
13491,1127,52,3
13492,1127,21,1
13493,1127,60,3
13494,1128,1,5
13495,1128,33,3
13496,1128,8,4
13497,1128,9,4
13498,1128,41,4
13499,1128,11,4
13500,1128,49,4
13501,1128,50,3
13502,1128,19,5
13503,1128,51,4
13504,1128,21,3
13505,1128,54,5
13506,1129,1,1
13507,1129,8,2
13508,1129,41,3
13509,1129,9,4
13510,1129,50,2
13511,1129,19,2
13512,1129,51,1
13513,1129,21,1
13514,1129,54,2
13515,1129,52,1
13516,1130,1,4
13517,1130,33,4
13518,1130,4,2
13519,1130,5,3
13520,1130,6,2
13521,1130,7,4
13522,1130,8,3
13523,1130,11,4
13524,1130,12,3
13525,1130,19,5
13526,1131,1,2
13527,1131,34,2
13528,1131,3,1
13529,1131,36,3
13530,1131,5,3
13531,1131,7,4
13532,1131,11,2
13533,1131,19,1
13534,1131,21,2
13535,1131,30,4
13536,1131,31,1
13537,1132,1,2
13538,1132,3,3
13539,1132,37,5
13540,1132,38,3
13541,1132,8,2
13542,1132,41,3
13543,1132,40,3
13544,1132,11,2
13545,1132,13,4
13546,1132,19,1
13547,1132,54,4
13548,1132,25,1
13549,1133,8,4
13550,1133,9,5
13551,1133,11,1
13552,1133,12,2
13553,1133,46,1
13554,1133,19,5
13555,1133,21,5
13556,1133,22,4
13557,1133,23,3
13558,1133,53,4
13559,1133,58,4
13560,1133,59,5
13561,1133,30,3
13562,1134,32,5
13563,1134,1,4
13564,1134,3,4
13565,1134,9,5
13566,1134,11,4
13567,1134,49,5
13568,1134,20,4
13569,1134,21,5
13570,1134,55,2
13571,1134,25,5
13572,1134,27,5
13573,1134,28,3
13574,1134,29,4
13575,1134,30,5
13576,1135,1,3
13577,1135,35,4
13578,1135,36,5
13579,1135,8,4
13580,1135,9,3
13581,1135,12,4
13582,1135,19,3
13583,1135,25,3
13584,1135,28,3
13585,1135,30,3
13586,1135,31,1
13587,1136,1,2
13588,1136,8,3
13589,1136,9,2
13590,1136,48,2
13591,1136,21,2
13592,1136,55,1
13593,1136,56,3
13594,1136,24,1
13595,1136,58,2
13596,1136,30,1
13597,1137,1,2
13598,1137,7,1
13599,1137,8,1
13600,1137,13,2
13601,1137,14,3
13602,1137,15,3
13603,1137,17,1
13604,1137,18,1
13605,1137,19,2
13606,1137,21,3
13607,1137,25,4
13608,1137,59,2
13609,1138,1,3
13610,1138,7,3
13611,1138,8,3
13612,1138,41,4
13613,1138,50,4
13614,1138,19,3
13615,1138,51,2
13616,1138,21,3
13617,1138,54,5
13618,1138,52,3
13619,1139,3,3
13620,1139,8,2
13621,1139,9,3
13622,1139,12,3
13623,1139,13,3
13624,1139,46,3
13625,1139,47,3
13626,1139,45,3
13627,1139,19,4
13628,1139,51,4
13629,1139,21,1
13630,1139,26,4
13631,1140,32,4
13632,1140,33,3
13633,1140,1,3
13634,1140,3,4
13635,1140,8,3
13636,1140,9,4
13637,1140,40,3
13638,1140,11,1
13639,1140,19,4
13640,1140,21,4
13641,1140,25,5
13642,1140,27,3
13643,1141,32,4
13644,1141,33,3
13645,1141,3,4
13646,1141,8,2
13647,1141,9,4
13648,1141,11,1
13649,1141,19,3
13650,1141,21,3
13651,1141,27,3
13652,1141,28,4
13653,1142,1,3
13654,1142,8,5
13655,1142,41,3
13656,1142,9,2
13657,1142,11,1
13658,1142,49,3
13659,1142,50,2
13660,1142,19,2
13661,1142,51,3
13662,1142,21,2
13663,1142,54,4
13664,1142,17,1
13665,1143,3,4
13666,1143,4,4
13667,1143,8,4
13668,1143,9,4
13669,1143,13,1
13670,1143,19,3
13671,1143,51,4
13672,1143,21,3
13673,1143,52,5
13674,1143,60,4
13675,1143,29,4
13676,1143,30,4
13677,1144,1,3
13678,1144,26,3
13679,1144,6,2
13680,1144,8,5
13681,1144,41,3
13682,1144,9,4
13683,1144,11,3
13684,1144,49,4
13685,1144,50,3
13686,1144,19,4
13687,1144,51,4
13688,1144,21,2
13689,1144,54,5
13690,1144,58,1
13691,1144,30,3
13692,1145,8,5
13693,1145,11,3
13694,1145,19,3
13695,1145,23,5
13696,1145,21,4
13697,1145,22,5
13698,1145,53,2
13699,1145,55,2
13700,1145,25,3
13701,1145,58,3
13702,1145,59,4
13703,1145,28,4
13704,1145,30,3
13705,1146,1,4
13706,1146,6,3
13707,1146,39,3
13708,1146,8,1
13709,1146,9,3
13710,1146,41,3
13711,1146,11,3
13712,1146,49,4
13713,1146,51,2
13714,1146,19,3
13715,1146,21,3
13716,1146,54,4
13717,1147,7,3
13718,1147,14,3
13719,1147,15,4
13720,1147,17,4
13721,1147,18,4
13722,1147,19,5
13723,1147,20,2
13724,1147,21,4
13725,1147,57,4
13726,1148,1,5
13727,1148,8,5
13728,1148,9,5
13729,1148,48,5
13730,1148,20,5
13731,1148,21,4
13732,1148,25,5
13733,1148,58,5
13734,1148,28,3
13735,1148,30,5
13736,1149,3,3
13737,1149,4,3
13738,1149,8,4
13739,1149,9,3
13740,1149,45,2
13741,1149,19,5
13742,1149,51,4
13743,1149,21,5
13744,1149,52,5
13745,1149,60,4
13746,1150,3,4
13747,1150,5,3
13748,1150,9,2
13749,1150,43,4
13750,1150,45,3
13751,1150,46,5
13752,1150,47,4
13753,1150,20,4
13754,1150,21,4
13755,1150,54,3
13756,1150,26,3
13757,1151,1,2
13758,1151,34,1
13759,1151,3,3
13760,1151,37,2
13761,1151,38,3
13762,1151,39,2
13763,1151,40,3
13764,1151,41,3
13765,1151,42,3
13766,1151,8,3
13767,1151,11,1
13768,1151,19,3
13769,1152,1,3
13770,1152,3,2
13771,1152,37,3
13772,1152,38,3
13773,1152,8,4
13774,1152,41,4
13775,1152,40,3
13776,1152,11,3
13777,1152,43,2
13778,1152,9,5
13779,1152,19,3
13780,1153,3,5
13781,1153,4,4
13782,1153,6,4
13783,1153,8,4
13784,1153,9,3
13785,1153,51,1
13786,1153,19,4
13787,1153,52,4
13788,1153,21,2
13789,1153,53,1
13790,1153,24,3
13791,1153,60,4
13792,1154,2,4
13793,1154,8,2
13794,1154,11,3
13795,1154,43,3
13796,1154,16,3
13797,1154,19,3
13798,1154,23,3
13799,1154,21,3
13800,1154,22,3
13801,1154,53,1
13802,1154,55,3
13803,1154,25,3
13804,1154,58,3
13805,1154,59,3
13806,1154,28,3
13807,1154,30,2
13808,1155,32,4
13809,1155,33,4
13810,1155,3,5
13811,1155,8,5
13812,1155,9,5
13813,1155,11,3
13814,1155,19,5
13815,1155,21,4
13816,1155,22,2
13817,1155,27,3
13818,1156,1,2
13819,1156,8,1
13820,1156,9,1
13821,1156,41,2
13822,1156,11,2
13823,1156,12,3
13824,1156,49,2
13825,1156,51,1
13826,1156,19,2
13827,1156,21,1
13828,1156,54,3
13829,1156,59,3
13830,1157,3,4
13831,1157,5,5
13832,1157,9,3
13833,1157,43,4
13834,1157,44,3
13835,1157,45,3
13836,1157,46,5
13837,1157,47,3
13838,1157,48,2
13839,1157,20,3
13840,1157,21,4
13841,1158,1,4
13842,1158,56,2
13843,1158,36,4
13844,1158,37,2
13845,1158,9,3
13846,1158,11,4
13847,1158,48,4
13848,1158,20,3
13849,1158,54,3
13850,1158,55,3
13851,1158,24,5
13852,1158,57,3
13853,1158,58,3
13854,1158,30,4
13855,1159,3,2
13856,1159,4,3
13857,1159,8,2
13858,1159,9,3
13859,1159,19,3
13860,1159,51,2
13861,1159,21,5
13862,1159,52,4
13863,1159,23,4
13864,1159,60,2
13865,1160,1,3
13866,1160,2,2
13867,1160,3,2
13868,1160,4,3
13869,1160,35,3
13870,1160,8,1
13871,1160,9,1
13872,1160,12,3
13873,1160,19,2
13874,1160,51,3
13875,1160,60,2
13876,1161,1,4
13877,1161,7,4
13878,1161,8,3
13879,1161,43,2
13880,1161,13,4
13881,1161,14,5
13882,1161,15,5
13883,1161,17,4
13884,1161,18,3
13885,1161,19,5
13886,1161,21,5
13887,1161,28,2
13888,1162,1,2
13889,1162,8,1
13890,1162,41,4
13891,1162,48,2
13892,1162,50,2
13893,1162,19,3
13894,1162,51,2
13895,1162,21,3
13896,1162,54,4
13897,1162,52,3
13898,1163,1,5
13899,1163,8,4
13900,1163,9,4
13901,1163,41,2
13902,1163,11,5
13903,1163,45,3
13904,1163,46,3
13905,1163,16,2
13906,1163,49,4
13907,1163,50,3
13908,1163,19,5
13909,1163,51,4
13910,1163,21,3
13911,1163,54,5
13912,1163,17,3
13913,1164,3,2
13914,1164,4,2
13915,1164,8,3
13916,1164,9,2
13917,1164,41,4
13918,1164,19,3
13919,1164,51,3
13920,1164,21,3
13921,1164,52,4
13922,1164,56,1
13923,1164,60,2
13924,1165,32,3
13925,1165,33,3
13926,1165,1,4
13927,1165,3,4
13928,1165,36,4
13929,1165,39,3
13930,1165,9,5
13931,1165,11,4
13932,1165,20,5
13933,1165,21,4
13934,1165,27,4
13935,1166,1,2
13936,1166,3,2
13937,1166,8,1
13938,1166,9,1
13939,1166,41,1
13940,1166,11,2
13941,1166,44,2
13942,1166,49,2
13943,1166,51,1
13944,1166,19,2
13945,1166,21,2
13946,1166,54,3
13947,1167,1,2
13948,1167,34,2
13949,1167,35,4
13950,1167,36,5
13951,1167,5,4
13952,1167,11,3
13953,1167,20,4
13954,1167,21,4
13955,1167,26,4
13956,1167,30,5
13957,1167,31,3
13958,1168,3,2
13959,1168,5,3
13960,1168,38,5
13961,1168,8,1
13962,1168,43,3
13963,1168,44,3
13964,1168,45,3
13965,1168,13,3
13966,1168,48,4
13967,1168,19,3
13968,1168,20,4
13969,1169,9,2
13970,1169,19,4
13971,1169,21,4
13972,1169,53,1
13973,1169,23,5
13974,1169,22,4
13975,1169,54,4
13976,1169,59,3
13977,1169,30,5
13978,1170,1,5
13979,1170,56,3
13980,1170,9,5
13981,1170,46,4
13982,1170,48,4
13983,1170,19,5
13984,1170,20,5
13985,1170,21,5
13986,1170,25,4
13987,1170,24,5
13988,1170,57,5
13989,1170,58,5
13990,1170,28,5
13991,1170,30,5
13992,1171,1,4
13993,1171,3,4
13994,1171,39,2
13995,1171,8,3
13996,1171,40,3
13997,1171,9,4
13998,1171,11,2
13999,1171,43,1
14000,1171,47,3
14001,1171,19,4
14002,1171,21,1
14003,1172,2,4
14004,1172,3,4
14005,1172,5,4
14006,1172,6,4
14007,1172,9,3
14008,1172,43,4
14009,1172,45,3
14010,1172,46,4
14011,1172,47,3
14012,1172,49,3
14013,1172,17,2
14014,1172,20,3
14015,1172,21,4
14016,1173,7,3
14017,1173,8,3
14018,1173,14,2
14019,1173,15,3
14020,1173,17,4
14021,1173,18,4
14022,1173,19,5
14023,1173,20,3
14024,1173,21,4
14025,1173,51,3
14026,1173,59,2
14027,1174,3,4
14028,1174,4,1
14029,1174,6,3
14030,1174,38,4
14031,1174,8,3
14032,1174,9,2
14033,1174,51,3
14034,1174,19,3
14035,1174,52,3
14036,1174,21,1
14037,1174,20,2
14038,1174,60,3
14039,1175,32,3
14040,1175,37,4
14041,1175,39,4
14042,1175,8,2
14043,1175,9,2
14044,1175,19,2
14045,1175,53,2
14046,1175,21,1
14047,1175,22,3
14048,1175,25,3
14049,1175,58,2
14050,1175,59,2
14051,1175,30,2
14052,1176,32,3
14053,1176,33,1
14054,1176,3,4
14055,1176,39,3
14056,1176,8,2
14057,1176,9,4
14058,1176,7,3
14059,1176,11,3
14060,1176,15,3
14061,1176,19,4
14062,1176,21,3
14063,1176,27,3
14064,1177,1,4
14065,1177,33,2
14066,1177,4,5
14067,1177,5,3
14068,1177,6,3
14069,1177,7,4
14070,1177,8,3
14071,1177,42,2
14072,1177,11,4
14073,1177,12,3
14074,1177,19,5
14075,1177,55,4
14076,1178,1,3
14077,1178,2,3
14078,1178,3,3
14079,1178,34,3
14080,1178,5,3
14081,1178,6,4
14082,1178,8,3
14083,1178,9,1
14084,1178,11,1
14085,1178,12,1
14086,1178,48,4
14087,1178,19,2
14088,1178,52,4
14089,1178,21,4
14090,1179,33,2
14091,1179,8,3
14092,1179,9,2
14093,1179,40,5
14094,1179,19,2
14095,1179,53,2
14096,1179,21,2
14097,1179,22,3
14098,1179,58,3
14099,1179,59,2
14100,1179,30,1
14101,1180,3,4
14102,1180,38,3
14103,1180,39,3
14104,1180,8,4
14105,1180,41,4
14106,1180,9,4
14107,1180,40,3
14108,1180,21,4
